Hour,Minute,Second,Leq1s
13,28,42,55.2
13,28,43,55.55
13,28,44,55.16
13,28,45,56.04
13,28,46,55.97
13,28,47,57.83
13,28,48,62.13
13,28,49,55.32
13,28,50,53.62
13,28,51,51.42
13,28,52,51.64
13,28,53,52.96
13,28,54,54.57
13,28,55,53.59
13,28,56,52.12
13,28,57,52.28
13,28,58,60.83
13,28,59,54.28
13,29,0,52.28
13,29,1,53.73
13,29,2,53.11
13,29,3,51.75
13,29,4,50.33
13,29,5,50.8
13,29,6,49.59
13,29,7,47.85
13,29,8,61.8
13,29,9,49.36
13,29,10,50.78
13,29,11,55.51
13,29,12,57.3
13,29,13,59.05
13,29,14,61.82
13,29,15,64.28
13,29,16,67.94
13,29,17,69.54
13,29,18,69.75
13,29,19,67.87
13,29,20,63.9
13,29,21,61.6
13,29,22,58.44
13,29,23,56.47
13,29,24,56.73
13,29,25,58.69
13,29,26,57.71
13,29,27,58.0
13,29,28,61.4
13,29,29,71.43
13,29,30,52.85
13,29,31,50.27
13,29,32,46.97
13,29,33,46.1
13,29,34,46.18
13,29,35,46.79
13,29,36,47.59
13,29,37,49.53
13,29,38,61.15
13,29,39,56.36
13,29,40,56.82
13,29,41,51.63
13,29,42,49.65
13,29,43,50.17
13,29,44,48.55
13,29,45,48.51
13,29,46,49.75
13,29,47,48.04
13,29,48,60.69
13,29,49,49.92
13,29,50,49.65
13,29,51,81.65
13,29,52,53.96
13,29,53,52.78
13,29,54,52.46
13,29,55,50.15
13,29,56,50.83
13,29,57,51.56
13,29,58,60.82
13,29,59,53.37
13,30,0,54.54
13,30,1,58.52
13,30,2,58.25
13,30,3,57.93
13,30,4,57.29
13,30,5,56.87
13,30,6,57.57
13,30,7,55.57
13,30,8,61.42
13,30,9,54.73
13,30,10,51.33
13,30,11,51.68
13,30,12,53.9
13,30,13,54.46
13,30,14,52.97
13,30,15,50.89
13,30,16,52.57
13,30,17,54.45
13,30,18,61.58
13,30,19,56.13
13,30,20,56.82
13,30,22,55.75
13,30,23,57.11
13,30,24,55.55
13,30,25,56.05
13,30,26,55.64
13,30,27,56.01
13,30,28,57.92
13,30,29,62.58
13,30,30,57.47
13,30,31,54.36
13,30,32,53.79
13,30,33,55.65
13,30,34,56.06
13,30,35,55.67
13,30,36,56.75
13,30,37,57.19
13,30,38,56.5
13,30,39,62.38
13,30,40,55.85
13,30,41,53.25
13,30,42,52.17
13,30,43,52.52
13,30,44,53.17
13,30,45,52.91
13,30,46,53.69
13,30,47,58.32
13,30,48,62.48
13,30,49,62.74
13,30,50,66.01
13,30,51,69.53
13,30,52,70.8
13,30,53,69.59
13,30,54,61.48
13,30,55,58.87
13,30,56,57.84
13,30,57,56.78
13,30,58,56.05
13,30,59,62.26
13,31,0,56.15
13,31,1,52.6
13,31,2,49.84
13,31,3,47.91
13,31,4,46.75
13,31,5,46.63
13,31,6,45.89
13,31,7,46.25
13,31,8,45.17
13,31,9,60.6
13,31,10,45.98
13,31,11,46.13
13,31,12,46.15
13,31,13,46.05
13,31,14,46.0
13,31,15,46.8
13,31,16,47.61
13,31,17,64.75
13,31,18,49.77
13,31,19,60.69
13,31,20,50.1
13,31,21,51.93
13,31,22,57.21
13,31,23,57.17
13,31,24,56.1
13,31,25,55.1
13,31,26,56.74
13,31,27,55.58
13,31,28,54.44
13,31,29,61.38
13,31,30,48.46
13,31,31,47.56
13,31,32,47.53
13,31,33,49.11
13,31,34,51.49
13,31,35,53.06
13,31,36,55.46
13,31,37,58.39
13,31,38,63.02
13,31,39,67.11
13,31,40,66.02
13,31,41,66.54
13,31,42,68.39
13,31,43,65.25
13,31,44,63.13
13,31,45,61.79
13,31,46,62.07
13,31,47,59.63
13,31,48,57.51
13,31,49,62.31
13,31,50,53.76
13,31,51,53.76
13,31,52,54.99
13,31,53,55.94
13,31,54,56.28
13,31,55,55.78
13,31,56,54.75
13,31,57,55.72
13,31,58,61.93
13,31,59,62.89
13,32,0,57.38
13,32,1,55.99
13,32,2,56.28
13,32,3,55.41
13,32,4,52.08
13,32,5,52.43
13,32,6,56.12
13,32,7,55.9
13,32,8,57.78
13,32,9,63.72
13,32,10,64.68
13,32,11,65.84
13,32,12,64.07
13,32,13,61.15
13,32,14,56.03
13,32,15,54.98
13,32,16,55.77
13,32,18,54.98
13,32,19,52.21
13,32,20,61.13
13,32,21,51.4
13,32,22,46.71
13,32,23,47.1
13,32,24,47.45
13,32,25,50.32
13,32,26,49.15
13,32,27,46.73
13,32,28,47.78
13,32,29,47.71
13,32,30,60.75
13,32,31,49.74
13,32,32,50.83
13,32,33,50.85
13,32,34,49.8
13,32,35,49.42
13,32,36,49.62
13,32,37,51.39
13,32,38,52.61
13,32,39,52.35
13,32,40,61.0
13,32,41,49.18
13,32,42,49.45
13,32,43,48.84
13,32,44,47.49
13,32,45,46.44
13,32,46,46.97
13,32,47,47.57
13,32,48,47.57
13,32,49,48.18
13,32,50,61.52
13,32,51,51.27
13,32,52,54.92
13,32,53,55.23
13,32,54,58.87
13,32,55,58.74
13,32,56,58.08
13,32,57,56.06
13,32,58,57.52
13,32,59,56.93
13,33,0,62.18
13,33,1,60.02
13,33,2,64.45
13,33,3,67.76
13,33,4,65.38
13,33,5,62.71
13,33,6,58.75
13,33,7,55.32
13,33,8,54.93
13,33,9,57.21
13,33,10,62.34
13,33,11,55.94
13,33,12,52.6
13,33,13,50.78
13,33,14,49.34
13,33,15,49.35
13,33,16,50.76
13,33,17,52.38
13,33,18,51.82
13,33,19,51.17
13,33,20,61.04
13,33,21,51.15
13,33,22,51.34
13,33,23,55.55
13,33,24,56.49
13,33,25,55.04
13,33,26,55.21
13,33,27,55.53
13,33,28,54.29
13,33,29,51.51
13,33,30,60.9
13,33,31,49.93
13,33,32,52.16
13,33,33,54.32
13,33,34,55.37
13,33,35,58.1
13,33,36,59.2
13,33,37,57.19
13,33,38,56.64
13,33,39,56.92
13,33,40,61.81
13,33,41,56.17
13,33,42,57.61
13,33,43,58.22
13,33,44,54.52
13,33,45,53.01
13,33,46,53.96
13,33,47,54.26
13,33,48,53.94
13,33,49,52.43
13,33,50,61.28
13,33,51,55.45
13,33,52,56.41
13,33,53,53.86
13,33,54,53.01
13,33,55,53.97
13,33,56,57.59
13,33,57,50.9
13,33,58,48.88
13,33,59,48.55
13,34,0,61.26
13,34,1,51.99
13,34,2,51.09
13,34,3,50.92
13,34,4,48.99
13,34,5,49.68
13,34,6,49.73
13,34,7,51.7
13,34,8,58.24
13,34,9,59.95
13,34,10,62.8
13,34,11,58.23
13,34,12,59.05
13,34,13,60.57
13,34,15,59.89
13,34,16,58.88
13,34,17,55.34
13,34,18,52.84
13,34,19,51.72
13,34,20,52.95
13,34,21,61.68
13,34,22,56.32
13,34,23,56.84
13,34,24,56.11
13,34,25,55.9
13,34,26,52.75
13,34,27,51.71
13,34,28,50.12
13,34,29,49.27
13,34,30,47.01
13,34,31,61.58
13,34,32,46.37
13,34,33,46.95
13,34,34,46.2
13,34,35,46.25
13,34,36,46.61
13,34,37,46.46
13,34,38,48.82
13,34,39,51.96
13,34,40,54.66
13,34,41,62.91
13,34,42,57.49
13,34,43,55.13
13,34,44,81.66
13,34,45,47.49
13,34,46,47.03
13,34,47,46.62
13,34,48,45.08
13,34,49,45.35
13,34,50,45.68
13,34,51,60.7
13,34,52,47.89
13,34,53,51.17
13,34,54,50.29
13,34,55,53.49
13,34,56,56.34
13,34,57,61.07
13,34,58,63.41
13,34,59,64.07
13,35,0,64.93
13,35,1,66.06
13,35,2,65.62
13,35,3,64.25
13,35,4,62.79
13,35,5,62.33
13,35,6,58.83
13,35,7,59.13
13,35,8,55.59
13,35,9,55.74
13,35,10,58.49
13,35,11,61.29
13,35,12,55.65
13,35,13,54.38
13,35,14,55.59
13,35,15,57.5
13,35,16,58.33
13,35,17,57.05
13,35,18,54.62
13,35,19,51.42
13,35,20,50.3
13,35,21,61.09
13,35,22,52.83
13,35,23,53.15
13,35,24,53.44
13,35,25,53.2
13,35,26,59.1
13,35,27,54.53
13,35,28,54.7
13,35,29,54.41
13,35,30,55.21
13,35,31,62.01
13,35,32,56.85
13,35,33,56.1
13,35,34,55.73
13,35,35,56.67
13,35,36,56.33
13,35,37,55.52
13,35,38,55.88
13,35,39,58.03
13,35,40,59.57
13,35,41,64.55
13,35,42,61.28
13,35,43,59.55
13,35,44,57.7
13,35,45,55.15
13,35,46,54.59
13,35,47,53.5
13,35,48,53.37
13,35,49,53.65
13,35,50,53.1
13,35,51,61.4
13,35,52,54.21
13,35,53,53.88
13,35,54,54.05
13,35,55,55.47
13,35,56,55.08
13,35,57,55.16
13,35,58,55.87
13,35,59,57.5
13,36,0,57.63
13,36,1,61.44
13,36,2,53.05
13,36,3,51.07
13,36,4,52.66
13,36,5,49.66
13,36,6,50.34
13,36,7,48.17
13,36,8,49.08
13,36,9,47.41
13,36,10,48.9
13,36,12,60.85
13,36,13,48.48
13,36,14,47.41
13,36,15,47.47
13,36,16,48.43
13,36,17,50.26
13,36,18,54.41
13,36,19,58.9
13,36,20,58.13
13,36,21,55.34
13,36,22,61.07
13,36,23,51.23
13,36,24,50.92
13,36,25,48.29
13,36,26,47.14
13,36,27,47.4
13,36,28,47.4
13,36,29,47.97
13,36,30,49.04
13,36,31,48.22
13,36,32,60.8
13,36,33,46.88
13,36,34,51.89
13,36,35,47.39
13,36,36,46.69
13,36,37,48.17
13,36,38,51.71
13,36,39,55.0
13,36,40,55.89
13,36,41,55.88
13,36,42,61.5
13,36,43,79.28
13,36,44,58.01
13,36,45,55.71
13,36,46,54.3
13,36,47,55.14
13,36,48,55.8
13,36,49,56.9
13,36,50,56.85
13,36,51,56.18
13,36,52,61.44
13,36,53,54.33
13,36,54,55.25
13,36,55,55.81
13,36,56,54.1
13,36,57,51.77
13,36,58,52.31
13,36,59,53.73
13,37,0,54.61
13,37,1,54.32
13,37,2,61.46
13,37,3,51.82
13,37,4,58.21
13,37,5,53.98
13,37,6,54.24
13,37,7,53.72
13,37,8,51.72
13,37,9,50.56
13,37,10,49.68
13,37,11,51.34
13,37,12,61.41
13,37,13,52.21
13,37,14,51.37
13,37,15,59.1
13,37,16,60.14
13,37,17,66.54
13,37,18,53.01
13,37,19,50.22
13,37,20,51.25
13,37,21,50.35
13,37,22,62.37
13,37,23,49.29
13,37,24,49.44
13,37,25,48.82
13,37,26,50.13
13,37,27,52.12
13,37,28,53.26
13,37,29,56.18
13,37,30,59.26
13,37,31,63.45
13,37,32,64.48
13,37,33,61.33
13,37,34,62.76
13,37,35,66.42
13,37,36,70.6
13,37,37,74.75
13,37,38,71.92
13,37,39,68.96
13,37,40,66.57
13,37,41,64.13
13,37,42,63.91
13,37,43,61.99
13,37,44,62.09
13,37,45,61.98
13,37,46,61.62
13,37,47,62.23
13,37,48,61.49
13,37,49,62.11
13,37,50,58.17
13,37,51,56.81
13,37,52,63.81
13,37,53,54.59
13,37,54,53.22
13,37,55,52.79
13,37,56,52.63
13,37,57,53.72
13,37,58,56.87
13,37,59,59.49
13,38,0,66.6
13,38,1,69.58
13,38,2,65.11
13,38,3,55.14
13,38,4,52.47
13,38,5,53.3
13,38,6,54.88
13,38,8,55.62
13,38,9,60.81
13,38,10,60.58
13,38,11,59.74
13,38,12,58.13
13,38,13,62.16
13,38,14,54.29
13,38,15,59.12
13,38,16,57.95
13,38,17,55.17
13,38,18,56.17
13,38,19,58.15
13,38,20,54.14
13,38,21,57.96
13,38,22,60.48
13,38,23,82.14
13,38,24,57.01
13,38,25,59.65
13,38,26,60.06
13,38,27,71.75
13,38,28,54.47
13,38,29,55.36
13,38,30,58.23
13,38,31,55.91
13,38,32,55.92
13,38,33,61.72
13,38,34,53.55
13,38,35,54.95
13,38,36,56.61
13,38,37,57.95
13,38,38,57.22
13,38,39,57.46
13,38,40,56.26
13,38,41,55.41
13,38,42,58.76
13,38,43,61.84
13,38,44,52.58
13,38,45,52.31
13,38,46,52.58
13,38,47,51.77
13,38,48,51.42
13,38,49,50.47
13,38,50,53.43
13,38,51,55.73
13,38,52,56.27
13,38,53,61.93
13,38,54,56.78
13,38,55,54.16
13,38,56,53.94
13,38,57,55.22
13,38,58,55.46
13,38,59,55.2
13,39,0,53.57
13,39,1,52.79
13,39,2,54.26
13,39,3,61.49
13,39,4,58.48
13,39,5,60.45
13,39,6,59.02
13,39,7,60.66
13,39,8,63.2
13,39,9,61.99
13,39,10,59.34
13,39,11,57.86
13,39,12,56.11
13,39,13,61.24
13,39,14,53.76
13,39,15,54.3
13,39,16,56.94
13,39,17,55.84
13,39,18,55.58
13,39,19,55.82
13,39,20,54.33
13,39,21,53.36
13,39,22,51.72
13,39,23,62.48
13,39,24,51.09
13,39,25,52.45
13,39,26,54.63
13,39,27,57.22
13,39,28,57.22
13,39,29,54.77
13,39,30,54.2
13,39,31,56.16
13,39,32,58.5
13,39,33,62.42
13,39,34,58.41
13,39,35,55.88
13,39,36,53.27
13,39,37,51.95
13,39,38,51.48
13,39,39,52.18
13,39,40,54.24
13,39,41,58.2
13,39,42,57.96
13,39,43,62.07
13,39,44,53.33
13,39,45,50.76
13,39,46,50.24
13,39,47,51.27
13,39,48,47.4
13,39,49,48.73
13,39,50,50.28
13,39,51,50.66
13,39,52,52.15
13,39,53,61.71
13,39,54,56.6
13,39,55,55.62
13,39,56,53.16
13,39,57,53.85
13,39,58,55.53
13,39,59,64.6
13,40,0,51.48
13,40,1,51.19
13,40,2,50.77
13,40,3,61.39
13,40,5,57.75
13,40,6,60.02
13,40,7,60.14
13,40,8,61.07
13,40,9,60.51
13,40,10,60.83
13,40,11,60.26
13,40,12,59.2
13,40,13,58.24
13,40,14,61.79
13,40,15,54.57
13,40,16,54.72
13,40,17,52.37
13,40,18,52.36
13,40,19,50.7
13,40,20,49.03
13,40,21,47.98
13,40,22,47.57
13,40,23,47.56
13,40,24,60.98
13,40,25,49.06
13,40,26,51.29
13,40,27,54.03
13,40,28,55.15
13,40,29,56.64
13,40,30,55.83
13,40,31,56.24
13,40,32,55.52
13,40,33,53.29
13,40,34,61.24
13,40,35,50.78
13,40,36,49.38
13,40,37,71.05
13,40,38,46.06
13,40,39,46.21
13,40,40,47.05
13,40,41,47.0
13,40,42,47.33
13,40,43,47.92
13,40,44,69.39
13,40,45,52.03
13,40,46,53.3
13,40,47,55.12
13,40,48,57.84
13,40,49,60.05
13,40,50,61.64
13,40,51,64.67
13,40,52,70.02
13,40,53,71.99
13,40,54,70.26
13,40,55,71.63
13,40,56,65.66
13,40,57,63.51
13,40,58,62.4
13,40,59,61.74
13,41,0,59.6
13,41,1,55.87
13,41,2,51.82
13,41,3,50.1
13,41,4,60.68
13,41,5,47.4
13,41,6,47.33
13,41,7,47.28
13,41,8,47.51
13,41,9,49.39
13,41,10,52.1
13,41,11,51.36
13,41,12,50.76
13,41,13,50.38
13,41,14,61.59
13,41,15,53.19
13,41,16,53.24
13,41,17,51.48
13,41,18,50.22
13,41,19,49.28
13,41,20,49.66
13,41,21,52.45
13,41,22,54.19
13,41,23,53.35
13,41,24,61.49
13,41,25,52.73
13,41,26,51.82
13,41,27,51.83
13,41,28,51.26
13,41,29,50.91
13,41,30,51.33
13,41,31,51.08
13,41,32,52.51
13,41,33,54.71
13,41,34,62.69
13,41,35,66.68
13,41,36,63.38
13,41,37,65.01
13,41,38,66.65
13,41,39,66.08
13,41,40,66.28
13,41,41,64.25
13,41,42,63.8
13,41,43,64.7
13,41,44,65.68
13,41,45,63.24
13,41,46,56.87
13,41,47,54.23
13,41,48,55.18
13,41,49,54.13
13,41,50,53.93
13,41,51,53.7
13,41,52,52.74
13,41,53,55.9
13,41,54,61.54
13,41,55,57.59
13,41,56,58.32
13,41,57,59.78
13,41,58,57.17
13,41,59,56.46
13,42,1,56.8
13,42,2,55.92
13,42,3,55.58
13,42,4,53.53
13,42,5,61.26
13,42,6,52.35
13,42,7,51.78
13,42,8,51.15
13,42,9,51.74
13,42,10,54.33
13,42,11,55.99
13,42,12,52.87
13,42,13,51.21
13,42,14,49.78
13,42,15,61.11
13,42,16,50.34
13,42,17,54.09
13,42,18,51.42
13,42,19,49.44
13,42,20,47.56
13,42,21,49.31
13,42,22,49.43
13,42,23,48.39
13,42,24,46.57
13,42,25,60.73
13,42,26,49.6
13,42,27,51.38
13,42,28,52.96
13,42,29,54.19
13,42,30,53.7
13,42,31,54.76
13,42,32,55.81
13,42,33,55.75
13,42,34,55.63
13,42,35,61.51
13,42,36,54.79
13,42,37,54.43
13,42,38,54.7
13,42,39,52.49
13,42,40,48.9
13,42,41,48.32
13,42,42,48.05
13,42,43,46.52
13,42,44,45.44
13,42,45,60.75
13,42,46,46.43
13,42,47,45.36
13,42,48,45.18
13,42,49,46.69
13,42,50,48.22
13,42,51,48.9
13,42,52,48.14
13,42,53,48.98
13,42,54,49.45
13,42,55,61.43
13,42,56,48.78
13,42,57,49.03
13,42,58,50.29
13,42,59,51.9
13,43,0,55.29
13,43,1,56.58
13,43,2,56.19
13,43,3,58.09
13,43,4,59.09
13,43,5,62.87
13,43,6,57.81
13,43,7,53.71
13,43,8,50.83
13,43,9,49.91
13,43,10,50.41
13,43,11,52.53
13,43,12,49.67
13,43,13,52.65
13,43,14,53.58
13,43,15,61.97
13,43,16,50.18
13,43,17,51.19
13,43,18,52.58
13,43,19,53.06
13,43,20,53.34
13,43,21,53.35
13,43,22,52.09
13,43,23,53.79
13,43,24,59.78
13,43,25,66.4
13,43,26,66.23
13,43,27,65.83
13,43,28,64.62
13,43,29,61.75
13,43,30,60.57
13,43,31,58.71
13,43,32,57.79
13,43,33,57.48
13,43,34,56.38
13,43,35,61.58
13,43,36,55.76
13,43,37,55.0
13,43,38,54.24
13,43,39,53.63
13,43,40,53.07
13,43,41,54.63
13,43,42,55.21
13,43,43,55.68
13,43,44,53.62
13,43,45,61.82
13,43,46,50.88
13,43,47,49.01
13,43,48,48.63
13,43,49,49.6
13,43,50,49.97
13,43,51,51.04
13,43,52,53.04
13,43,53,56.0
13,43,54,57.99
13,43,55,62.77
13,43,56,58.74
13,43,58,56.54
13,43,59,57.25
13,44,0,58.45
13,44,1,58.96
13,44,2,59.84
13,44,3,58.38
13,44,4,59.7
13,44,5,59.27
13,44,6,62.29
13,44,7,60.84
13,44,8,63.88
13,44,9,63.75
13,44,10,68.4
13,44,11,70.29
13,44,12,69.88
13,44,13,67.67
13,44,14,63.94
13,44,15,61.29
13,44,16,61.61
13,44,17,56.59
13,44,18,56.02
13,44,19,54.89
13,44,20,54.79
13,44,21,54.46
13,44,22,55.76
13,44,23,55.14
13,44,24,54.09
13,44,25,53.95
13,44,26,60.84
13,44,27,51.39
13,44,28,51.8
13,44,29,53.41
13,44,30,56.15
13,44,31,59.17
13,44,32,60.64
13,44,33,54.56
13,44,34,57.48
13,44,35,57.17
13,44,36,61.58
13,44,37,54.45
13,44,38,53.59
13,44,39,54.99
13,44,40,56.66
13,44,41,59.64
13,44,42,59.35
13,44,43,57.44
13,44,44,55.2
13,44,45,54.9
13,44,46,61.9
13,44,47,54.21
13,44,48,52.22
13,44,49,50.45
13,44,50,49.17
13,44,51,49.69
13,44,52,51.25
13,44,53,53.5
13,44,54,55.66
13,44,55,52.92
13,44,56,61.77
13,44,57,58.85
13,44,58,56.63
13,44,59,56.18
13,45,0,56.37
13,45,1,60.44
13,45,2,61.87
13,45,3,61.37
13,45,4,57.75
13,45,5,58.17
13,45,6,62.19
13,45,7,54.13
13,45,8,53.99
13,45,9,54.8
13,45,10,55.45
13,45,11,57.16
13,45,12,58.88
13,45,13,58.83
13,45,14,58.5
13,45,15,58.51
13,45,16,62.85
13,45,17,57.37
13,45,18,56.98
13,45,19,59.04
13,45,20,60.7
13,45,21,63.06
13,45,22,63.4
13,45,23,62.93
13,45,24,62.55
13,45,25,60.63
13,45,26,63.07
13,45,27,55.83
13,45,28,55.78
13,45,29,53.86
13,45,30,53.88
13,45,31,55.86
13,45,32,54.89
13,45,33,56.06
13,45,34,57.8
13,45,35,58.05
13,45,36,62.5
13,45,37,55.21
13,45,38,53.84
13,45,39,52.75
13,45,40,50.78
13,45,41,49.15
13,45,42,47.68
13,45,43,47.42
13,45,44,48.94
13,45,45,49.34
13,45,46,60.96
13,45,47,52.61
13,45,48,53.69
13,45,49,57.77
13,45,50,56.98
13,45,51,57.64
13,45,52,55.99
13,45,53,53.05
13,45,55,50.69
13,45,56,48.96
13,45,57,61.06
13,45,58,49.66
13,45,59,49.16
13,46,0,50.24
13,46,1,48.94
13,46,2,49.73
13,46,3,48.97
13,46,4,49.28
13,46,5,48.45
13,46,6,47.75
13,46,7,61.53
13,46,8,48.9
13,46,9,48.38
13,46,10,48.27
13,46,11,47.79
13,46,12,47.56
13,46,13,48.57
13,46,14,49.0
13,46,15,50.7
13,46,16,54.22
13,46,17,61.76
13,46,18,54.82
13,46,19,54.96
13,46,20,57.5
13,46,21,55.72
13,46,22,54.09
13,46,23,50.62
13,46,24,47.94
13,46,25,47.93
13,46,26,48.38
13,46,27,60.87
13,46,28,52.88
13,46,29,54.73
13,46,30,53.56
13,46,31,52.02
13,46,32,49.97
13,46,33,48.4
13,46,34,48.7
13,46,35,48.54
13,46,36,49.33
13,46,37,60.82
13,46,38,50.27
13,46,39,50.24
13,46,40,50.69
13,46,41,53.02
13,46,42,55.31
13,46,43,57.97
13,46,44,59.18
13,46,45,59.24
13,46,46,57.42
13,46,47,61.75
13,46,48,57.81
13,46,49,58.45
13,46,50,58.28
13,46,51,57.72
13,46,52,57.32
13,46,53,57.28
13,46,54,55.15
13,46,55,55.26
13,46,56,58.32
13,46,57,61.53
13,46,58,54.68
13,46,59,52.34
13,47,0,49.84
13,47,1,48.53
13,47,2,49.56
13,47,3,49.03
13,47,4,50.76
13,47,5,50.5
13,47,6,51.06
13,47,7,60.99
13,47,8,52.18
13,47,9,52.39
13,47,10,54.17
13,47,11,55.62
13,47,12,55.87
13,47,13,54.07
13,47,14,54.25
13,47,15,75.18
13,47,16,52.49
13,47,17,61.37
13,47,18,50.68
13,47,19,50.53
13,47,20,50.51
13,47,21,50.69
13,47,22,50.61
13,47,23,49.98
13,47,24,51.24
13,47,25,52.49
13,47,26,54.78
13,47,27,63.2
13,47,28,57.78
13,47,29,57.19
13,47,30,55.47
13,47,31,54.76
13,47,32,73.18
13,47,33,65.2
13,47,34,66.93
13,47,35,65.84
13,47,36,65.89
13,47,37,66.03
13,47,38,64.76
13,47,39,62.61
13,47,40,59.55
13,47,41,57.51
13,47,42,56.82
13,47,43,55.67
13,47,44,56.83
13,47,45,55.64
13,47,46,52.47
13,47,47,61.18
13,47,48,49.43
13,47,49,48.55
13,47,51,48.37
13,47,52,49.21
13,47,53,50.58
13,47,54,52.17
13,47,55,54.68
13,47,56,53.79
13,47,57,53.4
13,47,58,61.32
13,47,59,57.89
13,48,0,60.18
13,48,1,59.89
13,48,2,60.04
13,48,3,60.99
13,48,4,58.4
13,48,5,53.09
13,48,6,49.51
13,48,7,48.49
13,48,8,61.18
13,48,9,49.18
13,48,10,49.3
13,48,11,49.94
13,48,12,52.69
13,48,13,50.16
13,48,14,51.06
13,48,15,53.26
13,48,16,57.13
13,48,17,57.28
13,48,18,62.46
13,48,19,57.83
13,48,20,58.48
13,48,21,60.25
13,48,22,60.41
13,48,23,59.81
13,48,24,58.27
13,48,25,56.57
13,48,26,55.94
13,48,27,58.29
13,48,28,62.92
13,48,29,58.37
13,48,30,58.95
13,48,31,58.23
13,48,32,58.14
13,48,33,56.87
13,48,34,56.07
13,48,35,56.05
13,48,36,57.29
13,48,37,58.66
13,48,38,63.47
13,48,39,57.48
13,48,40,57.51
13,48,41,57.72
13,48,42,56.98
13,48,43,59.75
13,48,44,59.41
13,48,45,59.24
13,48,46,58.74
13,48,47,57.3
13,48,48,62.43
13,48,49,56.74
13,48,50,53.07
13,48,51,51.39
13,48,52,50.29
13,48,53,49.84
13,48,54,49.44
13,48,55,48.86
13,48,56,49.32
13,48,57,49.72
13,48,58,60.93
13,48,59,50.46
13,49,0,50.78
13,49,1,52.5
13,49,2,55.05
13,49,3,57.96
13,49,4,59.74
13,49,5,62.94
13,49,6,65.61
13,49,7,66.26
13,49,8,66.67
13,49,9,63.5
13,49,10,60.86
13,49,11,60.05
13,49,12,60.5
13,49,13,61.28
13,49,14,65.0
13,49,15,66.5
13,49,16,65.26
13,49,17,64.09
13,49,18,63.61
13,49,19,59.4
13,49,20,57.73
13,49,21,56.51
13,49,22,55.49
13,49,23,56.43
13,49,24,56.52
13,49,25,56.46
13,49,26,54.39
13,49,27,53.97
13,49,28,61.04
13,49,29,53.39
13,49,30,57.7
13,49,31,56.66
13,49,32,54.76
13,49,33,51.43
13,49,34,50.04
13,49,35,50.04
13,49,36,49.47
13,49,37,50.09
13,49,38,61.11
13,49,39,51.29
13,49,40,52.67
13,49,41,55.26
13,49,42,54.46
13,49,43,53.5
13,49,44,51.76
13,49,45,51.61
13,49,46,53.68
13,49,48,56.51
13,49,49,61.34
13,49,50,51.78
13,49,51,49.65
13,49,52,50.11
13,49,53,49.23
13,49,54,51.78
13,49,55,54.38
13,49,56,55.09
13,49,57,52.09
13,49,58,52.54
13,49,59,61.22
13,50,0,52.74
13,50,1,52.61
13,50,2,82.71
13,50,3,52.22
13,50,4,51.27
13,50,5,52.78
13,50,6,52.93
13,50,7,53.43
13,50,8,54.54
13,50,9,62.03
13,50,10,56.71
13,50,11,56.25
13,50,12,56.86
13,50,13,55.39
13,50,14,53.23
13,50,15,52.54
13,50,16,53.57
13,50,17,53.51
13,50,18,52.25
13,50,19,61.01
13,50,20,52.19
13,50,21,54.15
13,50,22,57.11
13,50,23,56.43
13,50,24,56.47
13,50,25,54.97
13,50,26,56.55
13,50,27,57.53
13,50,28,60.21
13,50,29,63.5
13,50,30,63.34
13,50,31,65.35
13,50,32,82.2
13,50,33,58.24
13,50,34,58.86
13,50,35,82.24
13,50,36,55.74
13,50,37,76.53
13,50,38,50.98
13,50,39,61.08
13,50,40,49.56
13,50,41,48.75
13,50,42,48.47
13,50,43,47.61
13,50,44,50.81
13,50,45,47.91
13,50,46,49.38
13,50,47,51.28
13,50,48,50.94
13,50,49,61.44
13,50,50,59.47
13,50,51,57.33
13,50,52,56.02
13,50,53,55.8
13,50,54,57.34
13,50,55,57.74
13,50,56,57.96
13,50,57,58.46
13,50,58,58.85
13,50,59,62.52
13,51,0,58.78
13,51,1,59.32
13,51,2,57.58
13,51,3,59.32
13,51,4,57.28
13,51,5,55.33
13,51,6,52.92
13,51,7,53.37
13,51,8,56.69
13,51,9,62.54
13,51,10,56.92
13,51,11,54.41
13,51,12,53.8
13,51,13,58.14
13,51,14,60.91
13,51,15,58.68
13,51,16,57.47
13,51,17,56.86
13,51,18,55.01
13,51,19,61.52
13,51,20,50.41
13,51,21,49.49
13,51,22,47.98
13,51,23,47.05
13,51,24,48.33
13,51,25,47.48
13,51,26,47.8
13,51,27,49.83
13,51,28,50.35
13,51,29,61.18
13,51,30,53.89
13,51,31,54.39
13,51,32,54.83
13,51,33,54.56
13,51,34,55.59
13,51,35,57.72
13,51,36,59.4
13,51,37,61.78
13,51,38,59.27
13,51,39,61.72
13,51,40,54.33
13,51,41,54.14
13,51,42,53.99
13,51,44,63.57
13,51,45,57.49
13,51,46,56.48
13,51,47,56.97
13,51,48,53.75
13,51,49,53.0
13,51,50,61.09
13,51,51,53.71
13,51,52,55.2
13,51,53,54.66
13,51,54,51.7
13,51,55,52.15
13,51,56,53.54
13,51,57,55.18
13,51,58,55.84
13,51,59,55.82
13,52,0,61.39
13,52,1,54.07
13,52,2,51.37
13,52,3,50.9
13,52,4,51.39
13,52,5,51.78
13,52,6,52.0
13,52,7,51.7
13,52,8,50.61
13,52,9,52.04
13,52,10,61.65
13,52,11,53.95
